event,arg,line,offset,opcode,locals,localObjects
call,,1,-1,<0>,"{'functionCallString': 'test', 'f': <_io.TextIOWrapper name='algoData9d6f4cef-f486-4de7-a0f8-395e7b8b5ae5.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fb278962360>, 'solution': <fucky.Solution object at 0x7fb278943b80>}",{'functionCallString': 'test'}
line,,1,0,LOAD_NAME,"{'functionCallString': 'test', 'f': <_io.TextIOWrapper name='algoData9d6f4cef-f486-4de7-a0f8-395e7b8b5ae5.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fb278962360>, 'solution': <fucky.Solution object at 0x7fb278943b80>}",{'functionCallString': 'test'}
opcode,,1,0,LOAD_NAME,"{'functionCallString': 'test', 'f': <_io.TextIOWrapper name='algoData9d6f4cef-f486-4de7-a0f8-395e7b8b5ae5.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fb278962360>, 'solution': <fucky.Solution object at 0x7fb278943b80>}",{'functionCallString': 'test'}
opcode,,1,2,LOAD_METHOD,"{'functionCallString': 'test', 'f': <_io.TextIOWrapper name='algoData9d6f4cef-f486-4de7-a0f8-395e7b8b5ae5.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fb278962360>, 'solution': <fucky.Solution object at 0x7fb278943b80>}",{'functionCallString': 'test'}
opcode,,1,4,LOAD_CONST,"{'functionCallString': 'test', 'f': <_io.TextIOWrapper name='algoData9d6f4cef-f486-4de7-a0f8-395e7b8b5ae5.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fb278962360>, 'solution': <fucky.Solution object at 0x7fb278943b80>}",{'functionCallString': 'test'}
opcode,,1,6,CALL_METHOD,"{'functionCallString': 'test', 'f': <_io.TextIOWrapper name='algoData9d6f4cef-f486-4de7-a0f8-395e7b8b5ae5.csv' mode='w' encoding='UTF-8'>, 'writer': <_csv.writer object at 0x7fb278962360>, 'solution': <fucky.Solution object at 0x7fb278943b80>}",{'functionCallString': 'test'}
call,,3,-1,<0>,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4}",{'n': 4}
line,,4,0,LOAD_CLOSURE,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4}",{'n': 4}
opcode,,4,0,LOAD_CLOSURE,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4}",{'n': 4}
opcode,,4,2,BUILD_TUPLE,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4}",{'n': 4}
opcode,,4,4,LOAD_CONST,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4}",{'n': 4}
opcode,,4,6,LOAD_CONST,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4}",{'n': 4}
opcode,,4,8,MAKE_FUNCTION,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4}",{'n': 4}
opcode,,4,10,STORE_DEREF,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4}",{'n': 4}
line,,15,12,LOAD_CLOSURE,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>}",{'n': 4}
opcode,,15,12,LOAD_CLOSURE,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>}",{'n': 4}
opcode,,15,14,LOAD_CLOSURE,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>}",{'n': 4}
opcode,,15,16,LOAD_CLOSURE,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>}",{'n': 4}
opcode,,15,18,LOAD_CLOSURE,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>}",{'n': 4}
opcode,,15,20,BUILD_TUPLE,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>}",{'n': 4}
opcode,,15,22,LOAD_CONST,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>}",{'n': 4}
opcode,,15,24,LOAD_CONST,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>}",{'n': 4}
opcode,,15,26,MAKE_FUNCTION,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>}",{'n': 4}
opcode,,15,28,STORE_DEREF,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>}",{'n': 4}
line,,26,30,LOAD_CLOSURE,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}",{'n': 4}
opcode,,26,30,LOAD_CLOSURE,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}",{'n': 4}
opcode,,26,32,BUILD_TUPLE,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}",{'n': 4}
opcode,,26,34,LOAD_CONST,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}",{'n': 4}
opcode,,26,36,LOAD_CONST,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}",{'n': 4}
opcode,,26,38,MAKE_FUNCTION,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}",{'n': 4}
opcode,,26,40,LOAD_GLOBAL,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}",{'n': 4}
opcode,,26,42,LOAD_DEREF,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}",{'n': 4}
opcode,,26,44,CALL_FUNCTION,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}",{'n': 4}
opcode,,26,46,GET_ITER,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}",{'n': 4}
opcode,,26,48,CALL_FUNCTION,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}",{'n': 4}
call,,26,-1,<0>,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4}",{'n': 4}
line,,26,0,BUILD_LIST,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4}",{'n': 4}
opcode,,26,0,BUILD_LIST,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4}",{'n': 4}
opcode,,26,2,LOAD_FAST,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4}",{'n': 4}
opcode,,26,4,FOR_ITER,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4}",{'n': 4}
opcode,,26,6,STORE_FAST,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4}",{'n': 4}
opcode,,26,8,LOAD_CONST,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 0}","{'n': 4, 'i': 0}"
opcode,,26,10,BUILD_LIST,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 0}","{'n': 4, 'i': 0}"
opcode,,26,12,LOAD_DEREF,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 0}","{'n': 4, 'i': 0}"
opcode,,26,14,BINARY_MULTIPLY,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 0}","{'n': 4, 'i': 0}"
opcode,,26,16,LIST_APPEND,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 0}","{'n': 4, 'i': 0}"
opcode,,26,18,JUMP_ABSOLUTE,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 0}","{'n': 4, 'i': 0}"
line,,26,4,FOR_ITER,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 0}","{'n': 4, 'i': 0}"
opcode,,26,4,FOR_ITER,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 0}","{'n': 4, 'i': 0}"
opcode,,26,6,STORE_FAST,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 0}","{'n': 4, 'i': 0}"
opcode,,26,8,LOAD_CONST,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 1}","{'n': 4, 'i': 1}"
opcode,,26,10,BUILD_LIST,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 1}","{'n': 4, 'i': 1}"
opcode,,26,12,LOAD_DEREF,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 1}","{'n': 4, 'i': 1}"
opcode,,26,14,BINARY_MULTIPLY,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 1}","{'n': 4, 'i': 1}"
opcode,,26,16,LIST_APPEND,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 1}","{'n': 4, 'i': 1}"
opcode,,26,18,JUMP_ABSOLUTE,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 1}","{'n': 4, 'i': 1}"
line,,26,4,FOR_ITER,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 1}","{'n': 4, 'i': 1}"
opcode,,26,4,FOR_ITER,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 1}","{'n': 4, 'i': 1}"
opcode,,26,6,STORE_FAST,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 1}","{'n': 4, 'i': 1}"
opcode,,26,8,LOAD_CONST,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 2}","{'n': 4, 'i': 2}"
opcode,,26,10,BUILD_LIST,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 2}","{'n': 4, 'i': 2}"
opcode,,26,12,LOAD_DEREF,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 2}","{'n': 4, 'i': 2}"
opcode,,26,14,BINARY_MULTIPLY,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 2}","{'n': 4, 'i': 2}"
opcode,,26,16,LIST_APPEND,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 2}","{'n': 4, 'i': 2}"
opcode,,26,18,JUMP_ABSOLUTE,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 2}","{'n': 4, 'i': 2}"
line,,26,4,FOR_ITER,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 2}","{'n': 4, 'i': 2}"
opcode,,26,4,FOR_ITER,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 2}","{'n': 4, 'i': 2}"
opcode,,26,6,STORE_FAST,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 2}","{'n': 4, 'i': 2}"
opcode,,26,8,LOAD_CONST,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 3}","{'n': 4, 'i': 3}"
opcode,,26,10,BUILD_LIST,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 3}","{'n': 4, 'i': 3}"
opcode,,26,12,LOAD_DEREF,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 3}","{'n': 4, 'i': 3}"
opcode,,26,14,BINARY_MULTIPLY,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 3}","{'n': 4, 'i': 3}"
opcode,,26,16,LIST_APPEND,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 3}","{'n': 4, 'i': 3}"
opcode,,26,18,JUMP_ABSOLUTE,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 3}","{'n': 4, 'i': 3}"
line,,26,4,FOR_ITER,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 3}","{'n': 4, 'i': 3}"
opcode,,26,4,FOR_ITER,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 3}","{'n': 4, 'i': 3}"
opcode,,26,20,RETURN_VALUE,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 3}","{'n': 4, 'i': 3}"
return,"[['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']]",26,20,RETURN_VALUE,"{'.0': <range_iterator object at 0x7fb278943d80>, 'n': 4, 'i': 3}","{'n': 4, 'i': 3}"
opcode,,26,50,STORE_DEREF,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}",{'n': 4}
line,,27,52,BUILD_LIST,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']]}","{'n': 4, 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']]}"
opcode,,27,52,BUILD_LIST,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']]}","{'n': 4, 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']]}"
opcode,,27,54,STORE_DEREF,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']]}","{'n': 4, 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']]}"
line,,28,56,LOAD_DEREF,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'ans': []}","{'n': 4, 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'ans': []}"
opcode,,28,56,LOAD_DEREF,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'ans': []}","{'n': 4, 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'ans': []}"
opcode,,28,58,LOAD_CONST,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'ans': []}","{'n': 4, 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'ans': []}"
opcode,,28,60,CALL_FUNCTION,"{'self': <fucky.Solution object at 0x7fb278943b80>, 'n': 4, 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'ans': []}","{'n': 4, 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'ans': []}"
call,,15,-1,<0>,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']]}"
line,,16,0,LOAD_GLOBAL,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']]}"
opcode,,16,0,LOAD_GLOBAL,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']]}"
opcode,,16,2,LOAD_DEREF,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']]}"
opcode,,16,4,CALL_FUNCTION,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']]}"
opcode,,16,6,STORE_FAST,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']]}"
line,,17,8,LOAD_FAST,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'n': 4}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'n': 4}"
opcode,,17,8,LOAD_FAST,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'n': 4}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'n': 4}"
opcode,,17,10,LOAD_FAST,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'n': 4}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'n': 4}"
opcode,,17,12,COMPARE_OP,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'n': 4}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'n': 4}"
opcode,,17,14,POP_JUMP_IF_FALSE,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'n': 4}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'n': 4}"
line,,21,48,LOAD_GLOBAL,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'n': 4}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'n': 4}"
opcode,,21,48,LOAD_GLOBAL,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'n': 4}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'n': 4}"
opcode,,21,50,LOAD_CONST,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'n': 4}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'n': 4}"
opcode,,21,52,LOAD_FAST,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'n': 4}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'n': 4}"
opcode,,21,54,CALL_FUNCTION,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'n': 4}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'n': 4}"
opcode,,21,56,GET_ITER,"{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'issafe': <function Solution.solveNQueens.<locals>.issafe at 0x7fb27893c5e0>, 'solve': <function Solution.solveNQueens.<locals>.solve at 0x7fb27893c700>, 'n': 4}","{'r': 0, 'ans': [], 'board': [['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.'], ['.', '.', '.', '.']], 'n': 4}"
